ID,TARGET
18350,0.01384380900100546
90474,0.0010550863243097577
75125,0.000473092912979869
90553,9.095636097734288e-05
69738,0.8635620087621827
78157,0.0003007482333570436
87841,0.0002571966277800212
84421,0.0006148473553752649
118956,0.49595220941251134
66108,0.6408008280352954
119135,0.4147140102640627
123338,0.978198645235361
23169,0.44425504974560664
62890,0.38466137918768645
106330,0.9842186994745626
79920,0.00029979676996222393
48441,0.9925157639043942
118596,0.6882894943350648
47171,0.3131058667949018
30142,0.025781352127219447
108793,0.0005221726212310508
29796,0.17333824189047603
56601,0.9499376089976701
37741,0.9692608538816659
28003,0.27801197936995925
30370,0.9871229709942194
75940,0.0004292850994525436
38785,0.9732294291113605
39206,0.9715004491452013
62448,0.9137538636281922
55860,0.929061684787889
17220,0.17762544505020553
86088,0.00011589837884707827
17776,0.9628376321803391
95778,0.18140026008041898
89588,0.00028131026580606347
91781,0.0005078034914016016
17760,0.9214183639581681
17920,0.9120894876405758
67039,0.22597864727883388
121532,0.8748892490304386
84684,0.0012051686822601689
21718,0.9586114484872434
41684,0.9493894667853204
12458,0.3324813343437148
99714,0.5725003402914057
80551,0.00042337134324820923
118910,0.17577188919677286
115054,0.4456918862930087
90147,0.0003355848063781411
102832,0.34610400210596476
49861,0.8199615702733316
43627,0.9576580808102249
113624,0.29532980533023934
6118,0.06509786511295994
61625,0.06236658112848609
121100,0.8281372780924638
66348,0.4226726636653384
83750,0.0001366298385243641
30688,0.9670855958090324
99555,0.5732136114802668
8992,0.07313104249933786
70278,0.4133360229860342
20202,0.4735063667284854
57207,0.8861633445337223
99445,0.1697450266155473
48072,0.13663651558246104
99147,0.630619762923708
48526,0.9842655120265236
80771,0.0006577998229263505
39126,0.9539873149598505
103101,0.29856724966834247
64584,0.7440727707022584
71277,0.5006656030053638
116747,0.7506166764497086
117253,0.2804179762513611
67175,0.9038672736864695
125077,0.68893811580964
108462,0.5963966897691199
63786,0.9363933098787642
19351,0.9678855671777147
51654,0.27364753704581657
13345,0.8920644493263138
75155,0.0002669039878640839
81559,0.00014653199817989032
24801,0.5336830485376283
40662,0.9485336873876911
121463,0.9694690751962042
119125,0.21277413369918707
67044,0.293650949321164
45915,0.8760276047817132
57103,0.6308851099956125
122494,0.8605098829485969
73528,0.36033926783477016
29546,0.39198667126343983
7158,0.6681347423228055
23549,0.9661966425855743
57075,0.9940965373403436
110550,0.00013662624427182436
14148,0.964169416704555
17092,0.4683337079712854
53106,0.962685948151915
58354,0.8273954966308447
83571,0.0001589866124085742
51975,0.4412333629962408
94593,0.31332326510379294
85879,0.00024368017682250211
103485,0.54919334813015
108903,0.0003975902846651996
94779,0.13927389495289427
98859,0.5790551257718721
119143,0.7317825735395586
68547,0.33889103218684596
112899,0.8201377085205367
113971,0.8369343541821626
13130,0.5680958364157169
101883,0.2760781530468688
21136,0.7314761941048039
49106,0.37152666371818155
93419,0.41920779045669276
5714,0.04705642955404821
94810,0.5406586479882352
124653,0.9570274036343535
117031,0.43746486815929564
14996,0.9380062643538616
86877,0.0003482533856101149
60824,0.9473861390067463
101195,0.1795097291469548
84374,0.00020421707108559802
114510,0.7388287206884047
6711,0.9723606198235011
53930,0.28043940698868675
22124,0.8857501666655525
123509,0.934567048993832
98259,0.6734406424714441
19570,0.9583926280502323
121090,0.7537382365949059
99486,0.797715819892185
59319,0.9361767610678888
71306,0.5277071755186306
81240,0.0002741349894978533
51787,0.9131154409917551
65834,0.3171245539495744
93986,0.19955534077250467
82169,0.00036764588331834896
60575,0.8846550013969157
86347,8.92455129336564e-05
68719,0.17313285005388043
26267,0.8338176020840483
90004,0.0010109593979637295
4080,0.9775968617578347
13606,0.20962331050831548
84653,0.00126603704005326
32832,0.9271894874533808
39723,0.14052744138045056
14591,0.9735575239419036
67656,0.4406634235250995
70134,0.3705657004143904
48068,0.14987225888619357
35474,0.49471696072928806
21292,0.019153662806472384
12825,0.5647327861003977
28645,0.2765846886667467
24485,0.04640402873790251
110810,0.002299180846152218
12364,0.3758756817278355
91271,0.00011562141817324437
67338,0.30280716232124105
92167,0.6241973853625782
99563,0.1598258540166177
39023,0.9636909572195226
48901,0.9921004576225009
72970,0.5171730148532345
101352,0.2043786407739331
4644,0.8901048020390174
66872,0.23517731964416416
33268,0.16234998888074934
52733,0.7013281985417096
51720,0.2326286693499034
87972,0.0003943550956490336
81181,0.00013535927359202077
37712,0.9747669175018354
29181,0.8532144462729657
45861,0.9617313315278878
20002,0.9623512768227466
39060,0.9390384903325351
59055,0.8627544175374913
177,0.9898271242313749
46584,0.8678572054591926
104156,0.23920561880483898
22539,0.008733674667915244
22687,0.48065076752281577
8126,0.6950444122276506
38153,0.9632192153566056
65721,0.9261099085270376
121815,0.7773707902091499
79315,0.00015866414129623349
109390,0.0005260606238273861
88471,0.00013935889767204782
18722,0.9510337540712066
35229,0.9841347242021506
12202,0.26168769652106905
12587,0.23334085624380804
8440,0.28883925243209885
84249,0.00031112810646426983
18127,0.9159385362126053
82809,0.00033607920428420986
88603,0.00016652906770994947
80781,0.0001434307010250192
107589,0.07599451067444363
26223,0.9206349850192184
51885,0.22169206534339977
2637,0.2670251744080072
121546,0.982590404512238
122798,0.8987644631788106
110865,0.0011532728807029443
88722,0.00030379775456020346
25620,0.2070944523695016
57295,0.9897830521122474
86591,0.0001338597361774548
3036,0.4499957123907218
84328,0.00041669703939950417
116020,0.6175284589262039
63628,0.8476233385216078
4532,0.91999509189596
115456,0.7129740769040037
42405,0.9642475663941935
81165,0.0005680732559428467
111767,0.794378415155023
13838,0.5793103401762802
50232,0.9128483779384183
13987,0.8202149116823658
40085,0.9533471948654777
49290,0.9768748577069051
14209,0.9464465911571747
27900,0.40883702162877694
12134,0.7188153828064009
124788,0.912252131665642
102547,0.0529567545563615
59420,0.8406900687557332
2394,0.19253410031220752
117203,0.34011408566885787
46086,0.32497372309215783
96986,0.615505718225469
104254,0.28093357442739547
34989,0.973473829641661
35956,0.9740993246272038
90615,0.00023194142440432567
72038,0.3731514512936007
32481,0.8426202737172306
98428,0.6321417715071862
30325,0.937916932167651
39585,0.969444574426948
17495,0.8843055720146709
94574,0.6305626473759779
101756,0.9669281038678336
115162,0.22707393180457944
53985,0.18526653949436625
76336,0.0001909669921193462
31204,0.9905345987339378
55914,0.8888635779285936
52903,0.18454236078034178
96674,0.9649093445425303
112289,0.7833345604190843
74018,0.24165790272703672
59607,0.8903024152094451
41344,0.9461185514329905
71599,0.3887365087583577
101668,0.8827575905357926
9558,0.4048602444088209
79623,0.00010461762107674943
36045,0.9568713017501855
98802,0.2137485346378395
49827,0.6998906935936732
104537,0.6322216432149089
55036,0.7585061320273729
115232,0.8259983619804675
70369,0.3231405088774129
54527,0.2024048221937006
14004,0.875260526402489
24677,0.9720597029904632
82793,0.0003687922049677523
79107,0.00019901544826207102
88565,0.00011074688458702415
76189,0.00031142779411777894
101501,0.2173022971511804
60039,0.24846802760419986
52913,0.18757727944711847
63202,0.9264571295692645
25490,0.9706531945007696
87408,0.0003089522993365201
67711,0.06777596357152257
80974,0.0004982929441141334
119056,0.20911167366958058
67444,0.8424011899823048
38846,0.9325232892968632
3629,0.5075319962311017
117302,0.25927465902496905
104691,0.25027276849916286
81048,0.00016365118028150653
111854,0.40573730545430037
7460,0.4935310576258305
116026,0.8752113770466519
101819,0.7971377348430638
8133,0.6805386273669168
9767,0.8186665232034657
33845,0.4868779434306992
45956,0.9776917792551075
34594,0.9809996297834711
106212,0.7670483245496983
21796,0.28796012687141076
14788,0.8198015412900701
79157,0.00012431507998656225
117092,0.7361027263715667
44108,0.9834812186508219
91317,0.00019472075167004005
77674,0.0002545082074103988
104568,0.7801391553753992
21313,0.012317865596682846
19713,0.37873045595547256
105226,0.3239904971165592
53005,0.7207439624667554
78294,0.0001811114877889954
106894,0.9514170787004746
41324,0.941686037143341
40761,0.4691749698128142
121332,0.4492183963393136
50098,0.633918777055111
116619,0.4927020903827545
112927,0.4057183703190108
62843,0.9207398338740156
54799,0.8647367220246062
114413,0.24042605378061255
35200,0.9815742256364988
82709,0.0004592397661135691
96027,0.401852235536764
117811,0.5729102560851119
69424,0.2742127622649666
59214,0.9165720318205662
92887,0.9422662445172579
16641,0.7396815430870907
87929,0.0003913313520225212
50977,0.886534664359557
102296,0.062236793898187925
2050,0.8976811249208712
124551,0.535052594487373
59301,0.918351890033839
121585,0.9373849031298523
36990,0.965316113900931
13703,0.11782778400596945
11090,0.4717327847839147
50545,0.9766466603992608
105281,0.5923198866949371
83120,0.00020695662107395542
102282,0.45951709311687716
76762,0.00044416540919928817
118477,0.4170577092438967
83000,0.00016746819828980576
72656,0.5616149894261249
68436,0.6675407414820685
71208,0.4117559712803185
48758,0.23640480542185288
99542,0.13586557782174746
55031,0.6466694413322417
5901,0.1140318695950118
67276,0.594262515759428
49673,0.9077607255914243
116866,0.6755393271093966
45997,0.9739467931628873
112998,0.5677928981958043
28244,0.45895991013380577
85893,0.0005198742277236439
93027,0.866312696908643
103109,0.32905831768015037
532,0.6705384511379474
26788,0.9078348255509311
114342,0.3794738640911232
114322,0.676568290430183
12763,0.6585442973301191
73177,0.2671429843922126
31869,0.9765483610425022
42666,0.988668695180352
105358,0.9459688604340651
109623,0.0002511876646778629
46498,0.9756415521418075
101165,0.6058044744963418
13656,0.8745507484082582
8955,0.8738999772868783
124072,0.7925228562872265
19490,0.9557700522550745
123258,0.8625546954027083
69099,0.8187439836769785
64594,0.7137689673925488
122459,0.8799912581054306
13469,0.3640793407852441
24132,0.06740497911445475
93293,0.2679641851933106
58122,0.9472282409095626
24444,0.019081501571577977
81916,0.00016736759951471635
105241,0.8497497788988652
60431,0.7981785598620095
247,0.11719260830974632
92184,0.872298873864141
9958,0.05887661793890285
77618,0.00011840158689114639
54361,0.8448519813946852
98299,0.487296371043154
7190,0.5459496657235465
5052,0.9795032129577919
67495,0.47251977441045545
10741,0.7044611063598091
27965,0.20453752185751142
106444,0.6426608855300774
94641,0.20689978011839935
52759,0.7187373046766754
67035,0.7057242097631657
42885,0.9455157404531173
80693,0.0002919759105159887
93718,0.7422284212731988
88791,0.0004965664082687481
475,0.05735675081454432
43664,0.6383348763815779
26496,0.8814655966443797
118765,0.7323728785093965
86573,0.0001943351384958551
91235,0.00023070034253626609
31862,0.9857177886507319
106251,0.9858390806880634
101449,0.3794241215231232
116854,0.254254596702538
81355,0.0002420439362943285
27281,0.18717956755839912
123344,0.8532462912617089
82335,0.00014101951516633232
2105,0.19387562617257587
26887,0.9141599416900368
59904,0.8723852931405831
110609,0.0006718873880232184
64041,0.5660994409788775
100968,0.14491698026307848
20972,0.9633099591442473
29952,0.015785585282102832
28285,0.14472645414401453
16599,0.4214415852155202
25460,0.9566867081084148
65189,0.4329445428804458
71927,0.2328271577722323
49839,0.7716924663692417
24701,0.9650965767183285
48829,0.9648803604976681
105214,0.7968636541878902
105820,0.30298014297117726
68285,0.6683730689771081
98190,0.955247993840152
71225,0.3943663743228824
122674,0.7436638880108848
51483,0.1661372559824315
109979,0.0006107810976305763
46791,0.3092827961974223
38973,0.934138559952925
120089,0.8855790818196473
75454,0.0032889728832923935
42516,0.9370903076678464
110803,0.0045279666215988935
111495,0.4661389259284391
102537,0.7999508456452613
45514,0.06936912300959208
87311,0.00031540989311271443
25438,0.9090066845981514
5950,0.06160436338573328
77385,0.0018687946978213337
92518,0.9229967122131232
38399,0.9571060842493097
115009,0.9301041599188312
85021,0.0002350765611981206
24196,0.9673172972755272
59318,0.9156048518397862
121410,0.7215436479996247
46307,0.976504541907815
103174,0.8128115484193855
59406,0.8880481000227375
55666,0.2681874017605502
111847,0.358179967117413
59738,0.9484266407971047
29882,0.2673583666946824
75032,0.0003905524024903398
66437,0.3864534660098464
118024,0.1894447944637271
106742,0.4934110398863178
5198,0.987210734165386
20091,0.009507360757691465
36893,0.9809271350370015
85647,0.00021052789044118296
51442,0.23986930923838823
111343,0.6711001494743281
52225,0.539382335408511
114283,0.873835342465022
30338,0.9822961653555545
33181,0.4133483796526964
117427,0.25927465902496905
47325,0.8944256736685422
109514,0.0001341593915145056
107855,0.34706585860515166
45687,0.9635027124967419
69272,0.3233955728382984
84657,0.0003444212273348193
27345,0.20904744761142077
115417,0.7344221138170941
89251,0.00016477778566801682
91137,0.0005265723834178453
27641,0.14799502225222325
79533,0.0029001596709184174
51385,0.680996581040382
123054,0.949609029323904
50797,0.22331541886695394
64563,0.3357062816158407
51216,0.9802793851643373
124175,0.8340518832789314
23573,0.9770684547175386
79092,5.433279891295112e-05
92054,0.0006554328981171014
77453,9.60981975639933e-05
85259,0.0002516618065114215
1214,0.9872562260128128
69223,0.31154056259461543
50835,0.21661265137453187
56492,0.9535927158202603
51344,0.2820459845326321
84408,0.00040032132146556454
99683,0.37436716408222936
25501,0.9368325371689643
14200,0.950606733068683
93315,0.3001134472927392
71687,0.23513099726313055
53351,0.8395353437470947
61346,0.9094164847419676
122027,0.9237243200149358
17185,0.7399967706910274
22274,0.9333870568739125
69352,0.4054767634276702
121892,0.5945803284283525
110264,9.659491653386904e-05
34291,0.13533526289778094
66901,0.15031747457330302
84927,0.00017800209533452754
116115,0.8409196842623958
22301,0.9234054058536539
55555,0.9828399597259245
11652,0.5004316367938785
48175,0.9341407861785075
12569,0.8821777410819079
18219,0.6876794863298001
41347,0.8827255424201359
36773,0.9436914791254937
77183,0.00012613435770802688
8545,0.8775257396161699
26273,0.5715946657104909
88776,0.00014687953439448877
18910,0.016204953041791797
28936,0.9404982069740792
35394,0.5647298217275495
73200,0.20535288179925854
26429,0.8131295900496978
112393,0.30402876952582514
106635,0.52570428935785
100468,0.5093813492986301
31086,0.9527037253451461
91237,0.00019901411332853724
53499,0.9380995810724158
43307,0.7416777786846971
115974,0.9443957920366731
97212,0.5636787399125592
89468,0.00021232951271672572
85990,0.00031644782497854037
25873,0.7631498439638904
33028,0.08399905121347188
52142,0.33000424512711624
10523,0.12376515732901111
66842,0.16670268927171678
96734,0.8690567675572805
33390,0.6033749919154804
124728,0.8929562176427709
9802,0.5388044972939313
6534,0.25987947137172607
24044,0.044290505205000115
46633,0.9892251227756562
54605,0.37541341503126474
9916,0.8242906339242075
5325,0.9542273987454367
15833,0.11843116439391006
88847,0.0001445967492051312
24380,0.8382106709806029
32663,0.9320284123406852
50332,0.3446256951674403
30029,0.9166454259520626
51776,0.5098673430108441
84310,0.00027946147519782494
55694,0.2597062571725853
42278,0.4341301729725902
16290,0.8489338253066488
49111,0.3423238417802863
109129,0.000550000724391714
121653,0.8458791693431056
2461,0.28450133929501553
6589,0.33868516525334735
102824,0.6924379069481241
15111,0.10537901317110487
6858,0.7368497010572119
12839,0.7883090960791088
119439,0.24857223026117414
87160,0.0007996973916726229
120804,0.884950331877852
72188,0.4421234992297337
9493,0.2545419055466459
47864,0.9792447216459635
10898,0.2870057365154169
76280,0.0007512374443253912
29060,0.4147804285331278
48722,0.992203200839344
6545,0.18648031000881798
97182,0.43999880340749836
9282,0.07861830499651502
91033,0.00021448231492326365
2844,0.2736681279687458
19772,0.9097230303560057
59571,0.8304353687121759
121036,0.4235018137624542
52673,0.46074496129467873
124296,0.9549589490266892
46754,0.28196239074160223
93080,0.9542033522193325
48137,0.9506815033178053
11658,0.29216409409008914
122349,0.8656030158484224
70881,0.2468902957504643
28684,0.7893138374628347
13293,0.1419119157517855
41140,0.922816915314618
64325,0.897301410546112
111962,0.7591782667440113
15636,0.9545611054700346
46210,0.9865782066187363
109141,0.00027309289675201494
108409,0.8948402574203073
2918,0.3703742834961197
86007,0.0003591909320999086
564,0.44779721420307017
23336,0.9600398037856492
4860,0.903522447348046
88049,0.00012998014459750495
23290,0.9013950909404389
62834,0.912036071703951
9994,0.26983919296855485
19489,0.9914789990265341
4696,0.8820401641079786
63397,0.9467276699586469
71646,0.5965683036118206
46636,0.987605778945909
103405,0.3232778863579263
99096,0.6256749193927437
91332,0.0003118185070222146
62463,0.8670677087735539
49852,0.818815891137382
53766,0.556914662185589
63118,0.8000897797802261
49178,0.9483477735114142
38028,0.9843536371229923
88777,0.00016032490573812105
115408,0.7969337379180332
93295,0.5429107813164346
61706,0.22107028953827992
65032,0.5133999350795798
125042,0.9486426694522263
65509,0.381710923794959
63714,0.8794672719531867
98496,0.5028251321792976
54236,0.2524190035787052
87222,0.00046561458915568853
79679,0.0008840009389477655
70392,0.20918927154770015
38940,0.9495185220949248
39837,0.93108654477316
25030,0.600060869088669
72046,0.46018629417180107
37412,0.984391598625939
28951,0.7814150239875858
115863,0.8376642976879277
24149,0.9421334217234426
45877,0.9779344441983367
39396,0.977171840070293
120203,0.8164537557500232
89538,0.00017210800246536512
59640,0.8255903598326303
26310,0.33512067558574254
56840,0.3310794954548628
12455,0.3758756817278355
36807,0.9500101922243519
70832,0.5174747256633585
27430,0.3797846171138412
45129,0.990618182054624
34977,0.9795481811706703
82795,0.0004494804125692585
38132,0.6771654231809612
77579,0.0005539705255335494
93065,0.9331272701708342
118840,0.3866214875638429
20736,0.2104233367240955
44868,0.9683080252596558
91588,0.00017460864372193888
27193,0.9215928744926026
98480,0.1880911568401447
95310,0.1666739676615278
17340,0.5303888276504239
52656,0.3962069247028474
84094,0.0004444829631166791
108289,0.8085313500315807
4534,0.9798196047520191
34193,0.9623707734863493
72959,0.7163906918680586
447,0.022118501906667823
98924,0.15396479629545795
382,0.09730661603726273
93421,0.4443457174888236
50912,0.7849329679641277
